Date,ARB,AVAX,BTC,DOGE,ETH,INJ,LINK,MATIC,SOL
2020-02-03,0.0005869999877177179,,9293.521484375,0.0024399999529123306,189.8650665283203,,2.7746589183807373,0.022086000069975853,
2020-02-04,0.0007350000087171793,,9180.962890625,0.0025029999669641256,189.25059509277344,,2.7411210536956787,0.021128999069333076,
2020-02-05,0.0007379999733529985,,9613.423828125,0.0025820001028478146,204.23023986816406,,2.8456289768218994,0.021432999521493912,
2020-02-06,0.0007379999733529985,,9729.8017578125,0.002652999944984913,212.33908081054688,,2.8846819400787354,0.024459000676870346,
2020-02-07,0.0007379999733529985,,9795.943359375,0.002768999896943569,222.72605895996094,,3.3085319995880127,0.022962000221014023,
2020-02-08,0.0007379999733529985,,9865.119140625,0.0031590000726282597,223.14651489257812,,3.414457082748413,0.02115499973297119,
2020-02-09,0.0007379999733529985,,10116.673828125,0.0032319999299943447,228.5785675048828,,3.4773130416870117,0.02191999927163124,
2020-02-10,0.0007379999733529985,,9856.611328125,0.002985999919474125,223.522705078125,,3.4114840030670166,0.021608000621199608,
2020-02-11,0.0007379999733529985,,10208.236328125,0.0030410001054406166,235.8511962890625,,3.9755589962005615,0.022797999903559685,
2020-02-12,0.0007379999733529985,,10326.0546875,0.0030930000357329845,265.4061279296875,,4.025118827819824,0.022897999733686447,
2020-02-13,0.0007379999733529985,,10214.3798828125,0.003025999991223216,268.0992431640625,,3.8744349479675293,0.022252000868320465,
2020-02-14,0.0007379999733529985,,10312.1162109375,0.0031300000846385956,284.2174987792969,,4.41437292098999,0.023249000310897827,
